timestamp,left_ticks,right_ticks
421.6,22434,22111
421.7,22439,22115
421.8,22445,22122
421.9,22450,22130
422.0,22457,22133
422.1,22455,22140
422.2,22462,22145
422.3,22464,22148
422.4,22470,22153
422.5,22481,22161
422.6,22485,22168
422.7,22490,22174
422.8,22498,22180
422.9,22502,22189
423.0,22508,22194
423.1,22511,22200
423.2,22518,22206
423.3,22523,22211
423.4,22528,22211
423.5,22530,22217
423.6,22536,22224
423.7,22540,22226
423.8,22549,22233
423.9,22554,22237
424.0,22558,22238
424.1,22559,22244
424.2,22570,22254
424.3,22576,22261
424.4,22581,22269
424.5,22588,22272
424.6,22590,22277
424.7,22591,22279
424.8,22594,22286
424.9,22603,22294
425.0,22608,22298
425.1,22614,22302
425.2,22620,22309
425.3,22622,22315
425.4,22630,22318
425.5,22632,22324
425.6,22637,22329
425.7,22644,22333
425.8,22650,22340
425.9,22654,22344
426.0,22660,22347
426.1,22665,22352
426.2,22672,22354
426.3,22676,22356
426.4,22678,22362
426.5,22684,22369
426.6,22692,22368
426.7,22694,22371
426.8,22705,22373
426.9,22706,22373
427.0,22710,22382
427.1,22714,22385
427.2,22718,22388
427.3,22730,22392
427.4,22730,22396
427.5,22732,22405
427.6,22739,22413
427.7,22741,22420
427.8,22747,22429
427.9,22752,22432
428.0,22758,22442
428.1,22765,22444
428.2,22771,22449
428.3,22778,22456
428.4,22784,22459
428.5,22787,22462
428.6,22791,22470
428.7,22793,22475
428.8,22801,22479
428.9,22806,22487
429.0,22812,22495
429.1,22817,22501
429.2,22822,22506
429.3,22824,22510
429.4,22828,22516
429.5,22834,22520
429.6,22837,22527
429.7,22840,22534
429.8,22846,22538
429.9,22850,22545
430.0,22853,22545
430.1,22856,22552
430.2,22861,22560
430.3,22868,22569
430.4,22868,22575
430.5,22873,22580
430.6,22879,22583
430.7,22884,22587
430.8,22892,22591
430.9,22895,22594
431.0,22899,22596
431.1,22908,22602
431.2,22918,22604
431.3,22922,22607
431.4,22928,22608
431.5,22936,22614
431.6,22939,22619
431.7,22944,22626
431.8,22950,22630
431.9,22956,22636
432.0,22961,22641
432.1,22966,22643
432.2,22971,22644
432.3,22974,22648
432.4,22978,22655
432.5,22982,22666
432.6,22989,22677
432.7,22994,22683
432.8,22999,22685
432.9,23006,22691
433.0,23007,22692
433.1,23013,22691
433.2,23020,22698
433.3,23025,22703
433.4,23037,22709
433.5,23043,22711
433.6,23046,22719
433.7,23051,22728
433.8,23061,22740
433.9,23066,22743
434.0,23071,22748
434.1,23080,22755
434.2,23085,22763
434.3,23084,22774
434.4,23094,22779
434.5,23095,22783
434.6,23099,22794
434.7,23105,22798
434.8,23111,22801
434.9,23117,22809
435.0,23122,22816
435.1,23131,22820
435.2,23136,22825
435.3,23144,22833
435.4,23146,22835
435.5,23151,22843
435.6,23152,22854
435.7,23158,22860
435.8,23163,22863
435.9,23172,22869
436.0,23174,22874
436.1,23177,22881
436.2,23184,22885
436.3,23189,22893
436.4,23191,22902
436.5,23199,22910
436.6,23204,22915
436.7,23207,22924
436.8,23207,22934
436.9,23217,22937
437.0,23223,22944
437.1,23231,22954
437.2,23240,22961
437.3,23249,22965
437.4,23258,22975
437.5,23265,22979
437.6,23267,22983
437.7,23274,22990
437.8,23277,22998
437.9,23276,23004
438.0,23280,23013
438.1,23284,23018
438.2,23290,23025
438.3,23295,23028
438.4,23305,23037
438.5,23307,23042
438.6,23310,23051
438.7,23316,23056
438.8,23326,23058
438.9,23333,23061
439.0,23339,23068
439.1,23349,23077
439.2,23350,23081
439.3,23357,23087
439.4,23363,23093
439.5,23371,23100
439.6,23379,23102
439.7,23382,23106
439.8,23392,23109
439.9,23401,23117
440.0,23406,23125
440.1,23411,23132
440.2,23417,23137
440.3,23425,23144
440.4,23428,23149
440.5,23431,23156
440.6,23435,23167
440.7,23437,23171
440.8,23439,23175
440.9,23442,23175
441.0,23448,23182
441.1,23457,23190
441.2,23467,23198
441.3,23479,23202
441.4,23487,23209
441.5,23492,23215
441.6,23500,23224
441.7,23507,23230
441.8,23511,23235
441.9,23522,23241
442.0,23525,23247
442.1,23533,23256
442.2,23538,23266
442.3,23545,23280
442.4,23546,23291
442.5,23553,23297
442.6,23563,23301
442.7,23572,23307
442.8,23580,23315
442.9,23585,23322
443.0,23595,23324
443.1,23605,23332
443.2,23613,23339
443.3,23616,23343
443.4,23620,23353
443.5,23629,23360
443.6,23632,23366
443.7,23638,23370
443.8,23645,23377
443.9,23650,23384
444.0,23656,23393
444.1,23662,23403
444.2,23672,23407
444.3,23679,23415
444.4,23688,23419
444.5,23692,23422
444.6,23700,23430
444.7,23703,23438
444.8,23709,23444
444.9,23711,23446
445.0,23714,23453
445.1,23720,23455
445.2,23729,23457
445.3,23732,23464
445.4,23738,23472
445.5,23753,23480
445.6,23766,23481
445.7,23775,23484
445.8,23779,23492
445.9,23783,23497
446.0,23788,23502
446.1,23792,23505
446.2,23803,23508
446.3,23810,23515
446.4,23814,23526
446.5,23824,23535
446.6,23828,23540
446.7,23832,23544
446.8,23835,23552
446.9,23844,23557
447.0,23853,23565
447.1,23861,23570
447.2,23872,23574
447.3,23878,23582
447.4,23885,23589
447.5,23893,23596
447.6,23900,23599
447.7,23904,23606
447.8,23909,23608
447.9,23915,23615
448.0,23921,23614
448.1,23931,23622
448.2,23935,23628
448.3,23942,23636
448.4,23949,23647
448.5,23955,23657
448.6,23965,23662
448.7,23969,23664
448.8,23981,23670
448.9,23986,23683
449.0,23995,23689
449.1,24001,23696
449.2,24004,23700
449.3,24013,23706
449.4,24018,23715
449.5,24024,23718
449.6,24028,23726
449.7,24034,23731
449.8,24039,23737
449.9,24053,23745
450.0,24060,23750
450.1,24068,23755
450.2,24078,23763
450.3,24085,23772
450.4,24092,23784
450.5,24095,23790
450.6,24102,23800
450.7,24104,23808
450.8,24113,23815
450.9,24123,23821
451.0,24127,23834
451.1,24139,23837
451.2,24146,23848
451.3,24154,23854
451.4,24166,23864
451.5,24176,23870
451.6,24184,23876
451.7,24190,23884
451.8,24198,23893
451.9,24205,23899
452.0,24211,23906
452.1,24220,23915
452.2,24228,23922
452.3,24234,23927
452.4,24238,23934
452.5,24243,23937
452.6,24251,23942
452.7,24258,23950
452.8,24267,23961
452.9,24269,23968
453.0,24271,23975
453.1,24278,23985
453.2,24287,23995
453.3,24289,24001
453.4,24297,24009
453.5,24303,24012
453.6,24315,24023
453.7,24321,24031
453.8,24327,24045
453.9,24334,24054
454.0,24340,24063
454.1,24349,24068
454.2,24360,24076
454.3,24367,24085
454.4,24375,24092
454.5,24379,24098
454.6,24380,24104
454.7,24390,24110
454.8,24398,24117
454.9,24406,24121
455.0,24412,24130
455.1,24418,24135
455.2,24425,24139
455.3,24434,24147
455.4,24442,24149
455.5,24448,24154
455.6,24458,24162
455.7,24467,24170
455.8,24476,24174
455.9,24482,24179
456.0,24487,24182
456.1,24495,24188
456.2,24501,24196
456.3,24507,24203
456.4,24511,24207
456.5,24510,24216
456.6,24521,24227
456.7,24527,24233
456.8,24533,24247
456.9,24542,24258
457.0,24547,24263
457.1,24553,24272
457.2,24562,24279
457.3,24570,24287
457.4,24571,24287
457.5,24577,24293
457.6,24587,24296
457.7,24594,24304
457.8,24600,24311
457.9,24607,24320
458.0,24620,24333
458.1,24628,24340
458.2,24638,24347
458.3,24643,24356
458.4,24644,24364
458.5,24656,24370
458.6,24663,24377
458.7,24674,24381
458.8,24684,24390
458.9,24690,24397
459.0,24700,24402
459.1,24706,24411
459.2,24710,24421
459.3,24716,24428
459.4,24716,24435
459.5,24727,24442
459.6,24738,24451
459.7,24743,24461
459.8,24752,24467
459.9,24760,24474
460.0,24765,24482
460.1,24773,24488
460.2,24781,24498
460.3,24789,24500
460.4,24800,24510
460.5,24804,24518
460.6,24807,24528
460.7,24812,24535
460.8,24820,24543
460.9,24829,24553
461.0,24840,24563
461.1,24843,24571
461.2,24849,24581
461.3,24861,24585
461.4,24865,24589
461.5,24867,24595
461.6,24876,24604
461.7,24885,24610
461.8,24891,24619
461.9,24897,24626
462.0,24905,24637
462.1,24912,24645
462.2,24919,24654
462.3,24925,24663
462.4,24931,24672
462.5,24934,24677
462.6,24937,24681
462.7,24945,24688
462.8,24954,24696
462.9,24966,24706
463.0,24975,24715
463.1,24981,24720
463.2,24990,24729
463.3,24996,24738
463.4,25009,24745
463.5,25017,24750
463.6,25028,24756
463.7,25033,24765
463.8,25040,24775
463.9,25046,24784
464.0,25053,24789
464.1,25064,24791
464.2,25073,24797
464.3,25077,24803
464.4,25088,24812
464.5,25095,24821
464.6,25097,24828
464.7,25103,24837
464.8,25113,24848
464.9,25118,24859
465.0,25127,24865
465.1,25132,24873
465.2,25140,24881
465.3,25148,24886
465.4,25154,24893
465.5,25159,24901
465.6,25168,24908
465.7,25181,24917
465.8,25188,24924
465.9,25196,24929
466.0,25204,24937
466.1,25211,24942
466.2,25220,24949
466.3,25226,24954
466.4,25233,24958
466.5,25242,24966
466.6,25251,24974
466.7,25253,24983
466.8,25261,24993
466.9,25271,25001
467.0,25278,25003
467.1,25287,25010
467.2,25295,25017
467.3,25302,25025
467.4,25309,25032
467.5,25319,25044
467.6,25328,25050
467.7,25337,25060
467.8,25344,25067
467.9,25350,25072
468.0,25361,25081
468.1,25365,25086
468.2,25372,25101
468.3,25380,25111
468.4,25387,25117
468.5,25393,25126
468.6,25397,25137
468.7,25402,25141
468.8,25412,25149
468.9,25417,25157
469.0,25427,25165
469.1,25434,25174
469.2,25439,25181
469.3,25449,25187
469.4,25454,25197
469.5,25460,25199
469.6,25465,25208
469.7,25470,25219
469.8,25474,25226
469.9,25485,25233
470.0,25495,25239
470.1,25501,25251
470.2,25511,25260
470.3,25517,25269
470.4,25524,25273
470.5,25526,25280
470.6,25534,25290
470.7,25542,25304
470.8,25547,25313
470.9,25554,25320
471.0,25564,25326
471.1,25570,25334
471.2,25576,25339
471.3,25579,25343
471.4,25593,25347
471.5,25602,25356
471.6,25611,25364
471.7,25614,25372
471.8,25621,25378
471.9,25630,25385
472.0,25634,25394
472.1,25638,25406
472.2,25646,25416
472.3,25660,25424
472.4,25667,25430
472.5,25678,25437
472.6,25687,25446
472.7,25697,25452
472.8,25706,25458
472.9,25711,25466
473.0,25713,25477
473.1,25722,25485
473.2,25730,25493
473.3,25738,25502
473.4,25746,25514
473.5,25752,25521
473.6,25762,25529
473.7,25773,25540
473.8,25779,25551
473.9,25788,25557
474.0,25796,25564
474.1,25802,25569
474.2,25808,25578
474.3,25811,25585
474.4,25819,25599
474.5,25824,25610
474.6,25831,25616
474.7,25838,25623
474.8,25844,25629
474.9,25853,25632
475.0,25865,25637
475.1,25875,25646
475.2,25880,25655
475.3,25883,25664
475.4,25891,25674
475.5,25901,25686
475.6,25912,25695
475.7,25921,25705
475.8,25925,25713
475.9,25936,25720
476.0,25944,25730
476.1,25951,25737
476.2,25955,25747
476.3,25965,25753
476.4,25971,25759
476.5,25977,25771
476.6,25982,25780
476.7,25992,25789
476.8,25997,25793
476.9,26003,25799
477.0,26010,25809
477.1,26021,25816
477.2,26028,25826
477.3,26033,25833
477.4,26038,25841
477.5,26048,25850
477.6,26055,25859
477.7,26059,25864
477.8,26066,25871
477.9,26076,25883
478.0,26084,25893
478.1,26091,25901
478.2,26103,25908
478.3,26113,25914
478.4,26120,25923
478.5,26127,25934
478.6,26137,25940
478.7,26149,25946
478.8,26159,25950
478.9,26172,25961
479.0,26181,25968
479.1,26182,25975
479.2,26189,25979
479.3,26198,25988
479.4,26202,25993
479.5,26213,26000
479.6,26219,26009
479.7,26226,26017
479.8,26235,26023
479.9,26242,26029
480.0,26250,26037
480.1,26258,26046
480.2,26268,26054
480.3,26273,26062
480.4,26279,26068
480.5,26289,26078
480.6,26296,26086
480.7,26306,26094
480.8,26315,26102
480.9,26325,26111
481.0,26334,26119
481.1,26341,26123
481.2,26349,26131
481.3,26359,26134
481.4,26362,26146
481.5,26367,26153
481.6,26373,26165
481.7,26380,26174
481.8,26385,26180
481.9,26392,26189
482.0,26401,26195
482.1,26411,26208
482.2,26421,26216
482.3,26433,26228
482.4,26442,26238
482.5,26453,26252
482.6,26460,26259
482.7,26471,26266
482.8,26478,26277
482.9,26487,26288
483.0,26495,26301
483.1,26504,26311
483.2,26514,26318
483.3,26528,26319
483.4,26535,26324
483.5,26543,26329
483.6,26548,26339
483.7,26558,26347
483.8,26570,26356
483.9,26581,26365
484.0,26587,26372
484.1,26591,26377
484.2,26601,26387
484.3,26606,26390
484.4,26615,26393
484.5,26623,26402
484.6,26629,26415
484.7,26636,26426
484.8,26647,26435
484.9,26654,26441
485.0,26663,26447
485.1,26671,26454
485.2,26683,26464
485.3,26691,26473
485.4,26699,26478
485.5,26708,26490
485.6,26717,26499
485.7,26726,26510
485.8,26735,26523
485.9,26744,26534
486.0,26755,26543
486.1,26766,26553
486.2,26774,26567
486.3,26782,26573
486.4,26792,26582
486.5,26803,26586
486.6,26808,26593
486.7,26820,26600
486.8,26823,26610
486.9,26833,26616
487.0,26837,26627
487.1,26841,26636
487.2,26849,26642
487.3,26862,26650
487.4,26867,26660
487.5,26875,26668
487.6,26884,26675
487.7,26896,26686
487.8,26901,26692
487.9,26914,26699
488.0,26925,26702
488.1,26930,26711
488.2,26941,26722
488.3,26947,26732
488.4,26950,26738
488.5,26957,26748
488.6,26962,26752
488.7,26968,26758
488.8,26976,26764
488.9,26981,26771
489.0,26994,26775
489.1,27005,26780
489.2,27014,26787
489.3,27030,26794
489.4,27037,26800
489.5,27045,26808
489.6,27057,26819
489.7,27064,26830
489.8,27072,26838
489.9,27078,26845
490.0,27086,26850
490.1,27099,26858
490.2,27111,26867
490.3,27121,26879
490.4,27128,26888
490.5,27134,26897
490.6,27145,26905
490.7,27149,26913
490.8,27156,26920
490.9,27165,26929
491.0,27170,26936
491.1,27177,26945
491.2,27184,26953
491.3,27194,26964
491.4,27200,26979
491.5,27208,26984
491.6,27217,26992
491.7,27230,26998
491.8,27243,27009
491.9,27251,27016
492.0,27257,27026
492.1,27268,27033
492.2,27279,27039
492.3,27286,27046
492.4,27299,27052
492.5,27305,27054
492.6,27317,27063
492.7,27327,27068
492.8,27340,27077
492.9,27350,27084
493.0,27357,27091
493.1,27368,27099
493.2,27370,27104
493.3,27377,27114
493.4,27388,27121
493.5,27393,27129
493.6,27399,27138
493.7,27407,27143
493.8,27413,27151
493.9,27421,27163
494.0,27431,27174
494.1,27440,27181
494.2,27442,27187
494.3,27448,27192
494.4,27454,27199
494.5,27461,27205
494.6,27471,27210
494.7,27476,27222
494.8,27482,27222
494.9,27495,27227
495.0,27502,27236
495.1,27509,27244
495.2,27516,27248
495.3,27523,27253
495.4,27532,27257
495.5,27543,27264
495.6,27552,27274
495.7,27564,27286
495.8,27572,27294
495.9,27583,27304
496.0,27588,27309
496.1,27595,27314
496.2,27604,27325
496.3,27614,27333
496.4,27626,27341
496.5,27632,27343
496.6,27643,27351
496.7,27649,27363
496.8,27657,27371
496.9,27665,27376
497.0,27673,27384
497.1,27682,27392
497.2,27691,27397
497.3,27699,27409
497.4,27708,27421
497.5,27719,27432
497.6,27726,27440
497.7,27732,27446
497.8,27741,27455
497.9,27751,27464
498.0,27761,27473
498.1,27773,27482
498.2,27783,27496
498.3,27793,27503
498.4,27802,27511
498.5,27812,27520
498.6,27819,27528
498.7,27825,27537
498.8,27837,27542
498.9,27846,27550
499.0,27852,27561
499.1,27858,27571
499.2,27866,27581
499.3,27876,27590
499.4,27884,27596
499.5,27894,27602
499.6,27903,27609
499.7,27911,27616
499.8,27924,27622
499.9,27934,27631
500.0,27945,27638
500.1,27949,27648
500.2,27958,27659
500.3,27965,27667
500.4,27967,27679
500.5,27974,27690
500.6,27981,27696
500.7,27991,27706
500.8,27999,27712
500.9,28008,27721
501.0,28017,27728
501.1,28023,27740
501.2,28036,27745
501.3,28037,27754
501.4,28046,27762
501.5,28057,27773
501.6,28061,27780
501.7,28064,27792
501.8,28071,27804
501.9,28079,27811
502.0,28086,27818
502.1,28098,27825
502.2,28108,27833
502.3,28112,27842
502.4,28123,27847
502.5,28128,27857
502.6,28137,27863
502.7,28148,27872
502.8,28154,27881
502.9,28160,27892
503.0,28168,27899
503.1,28176,27905
503.2,28184,27915
503.3,28193,27922
503.4,28204,27934
503.5,28212,27943
503.6,28220,27954
503.7,28224,27963
503.8,28233,27971
503.9,28242,27980
504.0,28251,27987
504.1,28259,27995
504.2,28270,28002
504.3,28277,28008
504.4,28291,28019
504.5,28296,28030
504.6,28307,28036
504.7,28316,28047
504.8,28320,28058
504.9,28325,28067
505.0,28329,28073
505.1,28336,28082
505.2,28347,28093
505.3,28359,28100
505.4,28363,28112
505.5,28368,28122
505.6,28378,28132
505.7,28384,28141
505.8,28392,28144
505.9,28399,28154
506.0,28408,28163
506.1,28420,28170
506.2,28429,28183
506.3,28432,28191
506.4,28437,28199
506.5,28446,28213
506.6,28454,28219
506.7,28463,28225
506.8,28473,28236
506.9,28478,28242
507.0,28489,28247
507.1,28496,28252
507.2,28506,28265
507.3,28518,28274
507.4,28521,28279
507.5,28530,28282
507.6,28543,28290
507.7,28549,28298
507.8,28558,28307
507.9,28569,28319
508.0,28577,28325
508.1,28585,28333
508.2,28592,28342
508.3,28598,28352
508.4,28602,28355
508.5,28607,28359
508.6,28620,28360
508.7,28630,28368
508.8,28639,28375
508.9,28649,28379
509.0,28659,28387
509.1,28665,28402
509.2,28674,28415
509.3,28683,28423
509.4,28694,28429
509.5,28704,28432
509.6,28710,28439
509.7,28718,28445
509.8,28727,28451
509.9,28732,28460
510.0,28735,28464
510.1,28741,28471
510.2,28745,28486
510.3,28752,28494
510.4,28760,28503
510.5,28769,28508
510.6,28772,28518
510.7,28782,28527
510.8,28792,28535
510.9,28805,28542
511.0,28815,28553
511.1,28819,28562
511.2,28823,28571
511.3,28830,28576
511.4,28837,28579
511.5,28844,28587
511.6,28851,28596
511.7,28859,28605
511.8,28865,28611
511.9,28873,28619
512.0,28880,28625
512.1,28885,28636
512.2,28897,28642
512.3,28909,28648
512.4,28918,28658
512.5,28928,28663
512.6,28934,28672
512.7,28940,28680
512.8,28942,28687
512.9,28950,28695
513.0,28954,28702
513.1,28958,28707
513.2,28970,28715
513.3,28978,28716
513.4,28985,28726
513.5,29000,28734
513.6,29008,28743
513.7,29012,28750
513.8,29019,28760
513.9,29027,28767
514.0,29036,28777
514.1,29043,28787
514.2,29052,28794
514.3,29056,28797
514.4,29070,28807
514.5,29081,28816
514.6,29090,28822
514.7,29096,28830
514.8,29104,28842
514.9,29109,28849
515.0,29116,28856
515.1,29124,28867
515.2,29133,28876
515.3,29141,28885
515.4,29148,28894
515.5,29157,28902
515.6,29166,28906
515.7,29173,28917
515.8,29181,28924
515.9,29193,28928
516.0,29205,28936
516.1,29213,28939
516.2,29222,28945
516.3,29226,28958
516.4,29238,28965
516.5,29244,28976
516.6,29255,28985
516.7,29261,28994
516.8,29269,29001
516.9,29276,29010
517.0,29277,29017
517.1,29287,29024
517.2,29296,29031
517.3,29303,29041
517.4,29308,29043
517.5,29309,29049
517.6,29313,29054
517.7,29324,29059
517.8,29333,29064
517.9,29342,29071
518.0,29352,29076
518.1,29360,29084
518.2,29365,29095
518.3,29368,29104
518.4,29375,29112
518.5,29387,29120
518.6,29396,29125
518.7,29406,29134
518.8,29412,29147
518.9,29417,29158
519.0,29423,29167
519.1,29430,29176
519.2,29445,29186
519.3,29453,29201
519.4,29456,29211
519.5,29464,29219
519.6,29478,29228
519.7,29487,29234
519.8,29493,29241
519.9,29503,29253
520.0,29516,29265
520.1,29522,29274
520.2,29528,29280
520.3,29534,29282
520.4,29545,29294
520.5,29556,29303
520.6,29564,29315
520.7,29572,29321
520.8,29579,29330
520.9,29589,29336
521.0,29594,29347
521.1,29604,29355
521.2,29611,29369
521.3,29617,29379
521.4,29625,29389
521.5,29628,29403
521.6,29635,29410
521.7,29639,29419
521.8,29648,29425
521.9,29655,29434
522.0,29669,29439
522.1,29679,29449
522.2,29686,29461
522.3,29695,29469
522.4,29699,29474
522.5,29709,29482
522.6,29714,29485
522.7,29719,29495
522.8,29726,29503
522.9,29733,29512
523.0,29742,29517
523.1,29754,29525
523.2,29762,29529
523.3,29771,29537
523.4,29783,29547
523.5,29796,29551
523.6,29805,29558
523.7,29810,29571
523.8,29819,29578
523.9,29829,29584
524.0,29836,29588
524.1,29843,29594
524.2,29851,29600
524.3,29860,29610
524.4,29868,29623
524.5,29877,29630
524.6,29886,29641
524.7,29892,29647
524.8,29903,29653
524.9,29913,29662
525.0,29923,29669
525.1,29928,29678
525.2,29937,29689
525.3,29946,29701
525.4,29949,29709
525.5,29957,29716
525.6,29967,29724
525.7,29975,29732
525.8,29982,29742
525.9,29994,29749
526.0,30002,29758
526.1,30011,29770
526.2,30022,29776
526.3,30028,29785
526.4,30036,29794
526.5,30046,29801
526.6,30059,29810
526.7,30069,29818
526.8,30077,29824
526.9,30082,29828
527.0,30090,29834
527.1,30097,29844
527.2,30105,29849
527.3,30112,29858
527.4,30122,29865
527.5,30129,29879
527.6,30133,29886
527.7,30138,29894
527.8,30145,29903
527.9,30153,29913
528.0,30160,29922
528.1,30165,29928
528.2,30175,29936
528.3,30184,29943
528.4,30189,29951
528.5,30197,29955
528.6,30206,29963
528.7,30214,29970
528.8,30222,29980
528.9,30228,29994
529.0,30235,30005
529.1,30242,30013
529.2,30247,30021
529.3,30249,30033
529.4,30256,30035
529.5,30262,30044
529.6,30266,30051
529.7,30273,30057
529.8,30283,30065
529.9,30291,30075
530.0,30299,30077
530.1,30306,30088
530.2,30317,30098
530.3,30325,30101
530.4,30331,30105
530.5,30342,30111
530.6,30352,30121
530.7,30362,30127
530.8,30367,30135
530.9,30379,30145
531.0,30386,30147
531.1,30395,30154
531.2,30401,30165
531.3,30410,30170
531.4,30416,30182
531.5,30425,30186
531.6,30433,30191
531.7,30444,30199
531.8,30454,30207
531.9,30468,30212
532.0,30476,30221
532.1,30484,30229
532.2,30492,30238
532.3,30499,30246
532.4,30505,30255
532.5,30513,30260
532.6,30521,30269
532.7,30530,30279
532.8,30541,30286
532.9,30552,30297
533.0,30557,30305
533.1,30563,30314
533.2,30568,30322
533.3,30572,30333
533.4,30575,30346
533.5,30587,30353
533.6,30594,30361
533.7,30603,30373
533.8,30611,30383
533.9,30612,30390
534.0,30624,30399
534.1,30628,30407
534.2,30633,30420
534.3,30642,30432
534.4,30649,30449
534.5,30660,30457
534.6,30670,30461
534.7,30675,30466
534.8,30684,30472
534.9,30694,30474
535.0,30701,30480
535.1,30706,30491
535.2,30716,30498
535.3,30721,30506
535.4,30730,30519
535.5,30740,30525
535.6,30750,30527
535.7,30757,30533
535.8,30767,30540
535.9,30777,30549
536.0,30784,30552
536.1,30793,30561
536.2,30800,30572
536.3,30807,30579
536.4,30815,30586
536.5,30821,30593
536.6,30827,30600
536.7,30833,30605
536.8,30839,30614
536.9,30846,30625
537.0,30852,30634
537.1,30861,30643
537.2,30871,30653
537.3,30883,30661
537.4,30895,30664
537.5,30900,30671
537.6,30909,30675
537.7,30917,30685
537.8,30925,30695
537.9,30932,30704
538.0,30944,30712
538.1,30953,30720
538.2,30962,30729
538.3,30966,30737
538.4,30974,30741
538.5,30983,30746
538.6,30993,30755
538.7,31002,30766
538.8,31009,30772
538.9,31020,30781
539.0,31027,30789
539.1,31037,30801
539.2,31045,30807
539.3,31050,30815
539.4,31050,30826
539.5,31056,30829
539.6,31065,30836
539.7,31069,30844
539.8,31073,30853
539.9,31082,30860
540.0,31092,30863
540.1,31094,30867
540.2,31105,30873
540.3,31115,30876
540.4,31119,30880
540.5,31127,30889
540.6,31130,30896
540.7,31141,30899
540.8,31147,30905
540.9,31151,30909
541.0,31160,30916
541.1,31169,30923
541.2,31178,30928
541.3,31184,30935
541.4,31186,30943
541.5,31192,30948
541.6,31201,30957
541.7,31208,30960
541.8,31216,30966
541.9,31223,30975
542.0,31227,30984
542.1,31232,30991
542.2,31240,30999
542.3,31246,31009
542.4,31256,31014
542.5,31261,31021
542.6,31263,31025
542.7,31272,31028
542.8,31280,31035
542.9,31284,31047
543.0,31290,31058
543.1,31299,31066
543.2,31308,31074
543.3,31314,31084
543.4,31318,31095
543.5,31326,31102
543.6,31333,31106
543.7,31340,31110
543.8,31345,31122
543.9,31352,31127
544.0,31361,31132
544.1,31370,31140
544.2,31375,31149
544.3,31386,31155
544.4,31398,31161
544.5,31405,31175
544.6,31413,31183
544.7,31422,31194
544.8,31432,31198
544.9,31439,31211
545.0,31449,31223
545.1,31452,31234
545.2,31456,31239
545.3,31463,31247
545.4,31471,31254
545.5,31474,31265
545.6,31486,31272
545.7,31493,31282
545.8,31497,31287
545.9,31505,31293
546.0,31507,31298
546.1,31515,31305
546.2,31524,31309
546.3,31529,31319
546.4,31542,31328
546.5,31548,31333
546.6,31555,31341
546.7,31562,31345
546.8,31567,31350
546.9,31576,31358
547.0,31582,31365
547.1,31589,31374
547.2,31595,31378
547.3,31603,31385
547.4,31611,31394
547.5,31616,31398
547.6,31621,31404
547.7,31632,31409
547.8,31641,31416
547.9,31648,31424
548.0,31654,31432
548.1,31663,31435
548.2,31668,31444
548.3,31672,31448
548.4,31680,31455
548.5,31691,31465
548.6,31700,31474
548.7,31706,31478
548.8,31714,31487
548.9,31718,31493
549.0,31724,31501
549.1,31731,31509
549.2,31740,31518
549.3,31753,31524
549.4,31761,31527
549.5,31768,31533
549.6,31773,31538
549.7,31780,31547
549.8,31787,31554
549.9,31797,31557
550.0,31806,31565
550.1,31810,31569
550.2,31815,31573
550.3,31822,31577
550.4,31825,31583
550.5,31828,31586
550.6,31834,31594
550.7,31840,31601
550.8,31847,31608
550.9,31854,31616
551.0,31862,31622
551.1,31864,31627
551.2,31871,31638
551.3,31879,31648
551.4,31888,31656
551.5,31896,31661
551.6,31905,31669
551.7,31909,31675
551.8,31917,31684
551.9,31929,31688
552.0,31932,31691
552.1,31939,31698
552.2,31945,31704
552.3,31951,31709
552.4,31956,31714
552.5,31960,31720
552.6,31968,31722
552.7,31976,31726
552.8,31981,31733
552.9,31988,31738
553.0,31995,31745
553.1,32002,31755
553.2,32008,31762
553.3,32018,31768
553.4,32022,31770
553.5,32030,31778
553.6,32035,31783
553.7,32043,31782
553.8,32052,31789
553.9,32052,31793
554.0,32060,31799
554.1,32067,31807
554.2,32072,31815
554.3,32079,31824
554.4,32086,31832
554.5,32090,31836
554.6,32096,31842
554.7,32100,31849
554.8,32106,31854
554.9,32110,31862
555.0,32121,31868
555.1,32128,31876
555.2,32133,31885
555.3,32137,31892
555.4,32143,31897
555.5,32151,31906
555.6,32156,31912
555.7,32163,31921
555.8,32173,31931
555.9,32179,31936
556.0,32188,31944
556.1,32190,31954
556.2,32194,31960
556.3,32198,31964
556.4,32205,31971
556.5,32211,31981
556.6,32217,31983
556.7,32226,31990
556.8,32230,32002
556.9,32234,32011
557.0,32245,32020
557.1,32250,32025
557.2,32257,32035
557.3,32260,32040
557.4,32265,32047
557.5,32266,32057
557.6,32271,32065
557.7,32279,32072
557.8,32284,32080
557.9,32294,32087
558.0,32295,32093
558.1,32303,32101
558.2,32308,32110
558.3,32316,32116
558.4,32320,32120
558.5,32329,32128
558.6,32337,32136
558.7,32344,32140
558.8,32355,32148
558.9,32361,32156
559.0,32363,32161
559.1,32367,32164
559.2,32367,32169
559.3,32371,32175
559.4,32380,32178
559.5,32387,32183
559.6,32390,32186
559.7,32395,32196
559.8,32399,32204
559.9,32403,32207
560.0,32404,32213
560.1,32409,32219
560.2,32419,32226
560.3,32428,32231
560.4,32435,32238
560.5,32443,32245
560.6,32449,32252
560.7,32454,32254
560.8,32462,32258
560.9,32466,32266
561.0,32470,32271
561.1,32473,32279
561.2,32473,32282
561.3,32478,32283
